id,filename,uiqm,uciqe,pcqi,piqe,ag,fade
0,100_img_.png,1.6269544403488896,3.2919711469585877,0.2610450547216777,50.35080098139003,155.4140523997779,75.56397132325172
1,10139.png,2.312738275306498,0.8382512721437341,0.20957444099275832,46.98328882813417,50.85419278600328,96.7267719429897
2,10151.png,2.626329125243047,2.3066182998128344,0.22663556528083836,27.086419701040874,87.91196936976436,56.399858412378364
3,101_img_.png,2.34600438455257,0.7717580236777062,0.15862611912043365,22.44602701926592,61.44789605623425,113.13346278658754
4,102_img_.png,2.1661760264333028,2.132851680300674,0.16074206924482726,25.585725822906447,89.00867332682455,73.36937412061081
5,104_img_.png,3.131763703539104,0.9321088836344193,0.2247618844165944,6.931219127868984,49.9616588603533,58.839798823720216
6,105_img_.png,2.4061366213008575,1.8054292247929054,0.24765844952780441,17.52086334529923,91.30174984556459,59.09519664222169
7,106_img_.png,1.6153635332230836,2.7728313688365236,0.7456569227054473,39.07434726334998,238.9040291697338,-0.14687312277158102
8,107_img_.png,2.634825478171291,1.065014692860233,0.1256373634308712,15.447723818308903,45.714265412952805,117.83415767946693
9,108_img_.png,1.9170790741087527,1.0301449452137368,0.15256442840067558,36.62370262621171,38.9966545222167,121.9441269678262
10,10909.png,2.997216852092783,1.0122368388510463,0.28488842513137314,19.514276720969864,63.70150709309888,56.08031939304537
11,10945.png,2.0896584300258896,0.8214585289432073,0.12240821178639934,48.84182589315892,34.47715995716986,81.54569504131874
12,109_img_.png,3.1805374045710106,0.9961770687730461,0.45790473561380973,15.929875238601243,94.4524253081351,64.05580144117089
13,10_img_.png,2.1509957343405057,1.9040482327774484,0.1537138820084904,38.81239240972987,54.74023325868241,80.87830862152306
14,11052.png,2.350133799279612,3.0493243345967844,0.29458910671885,26.970628772632555,96.54919304728723,30.032627746926412
15,11064.png,1.999028915746285,3.573690155820518,0.18472024078161814,42.54348421157201,72.21526571068513,32.4432748306791
16,111_img_.png,1.634234497508272,2.7772157300336335,0.40548749083272717,41.385475425348844,88.07707143850261,12.399612087136315
17,112_img_.png,3.08017338698519,0.9194141560725199,0.15394505247503804,8.483767518992373,45.21378288156952,82.00591111751598
18,11374.png,2.439989758424976,1.3534362011033563,0.36678488322208863,43.702718019155064,90.64992071635373,49.59743520067798
19,11398.png,2.2912031772568873,1.964939280836994,0.22328895185044204,33.6500360481461,81.13415542955711,42.93839907536904
20,113_img_.png,1.9659197586751185,1.9229349384811905,0.08711053849408143,20.25370062475119,53.59343422284518,84.11717904839416
21,114_img_.png,2.324360539381841,3.4960179410432106,0.3571771381145781,33.00025382923279,132.82199347816822,67.94270463453398
22,115_img_.png,2.6662748048611475,1.2795009190694093,0.27437856568103763,20.59039353446483,74.99850509142698,97.7335539346559
23,116_img_.png,2.830208172243365,1.3566251839568748,0.42715078709903803,16.445179339897233,129.78234705832273,37.49236989609781
24,117_img_.png,1.8003458989723584,3.628041287503759,0.6252093206357306,32.34051882483911,183.9431461780105,6.450201701521873
25,118_img_.png,2.3641751580176904,1.7744491412615977,0.5654900686757895,23.952256762803156,132.75182580858214,8.782650973697503
26,11_img_.png,2.371128066520502,1.5608367788210473,0.2781674796053814,29.555221432375888,101.11084705288621,61.064871171124295
27,120_img_.png,2.525833491836328,1.3066365546891563,0.5238641035087491,24.082841046796034,122.03178516827431,12.18088066359361
28,121_img_.png,2.1871016098752523,1.3694346691664163,0.3503220618038323,23.35616961621486,103.740791114798,19.015710825428258
29,1225.png,1.7220098902879324,3.9385851025753,0.47825956331045233,40.1415326049765,125.2980989491288,10.582659284737375
30,12290.png,1.0488991128786493,8.877051326840043,0.292399791654831,54.053754560495825,40.790980841108684,11.43214282868637
31,12299.png,1.814854217142449,4.052020740272133,0.3554088734792931,38.871312082384904,56.959198275954655,13.010166309509012
32,122_img_.png,2.578012407451194,1.5124771849333607,0.5285439452400569,22.744581037469338,128.3835062316642,12.351511791348457
33,12324.png,1.303310480274215,6.130040072000421,0.5010563178996007,42.622370516167116,73.44975735633507,5.764805877738529
34,12336.png,2.852334454129242,1.9780116616774137,0.3231092401080516,21.223268671733408,67.97301260588922,29.076603636211818
35,12348.png,1.526049670323313,8.349889453557982,0.2832717813105308,48.16654040191058,42.94050007196594,17.042589670403135
36,123_img_.png,1.6122236672610377,4.268047958957875,0.6002615161217841,39.839729465895616,209.35952166943795,11.945273025035858
37,12422.png,2.5342995280490115,1.2398731093580448,0.15885047903194563,29.377219146169136,42.279405204737344,91.15661153647635
38,12433.png,2.349995705456178,2.5095374891951687,0.2402766867310324,28.812446865080304,70.31842187931204,36.61839511430926
39,12445.png,1.927051366302802,2.7080590306452814,0.34064000110472265,40.21151261857904,87.89336824097526,35.048026284072826
40,124_img_.png,2.149763180746092,1.816591643568957,0.588536505333167,24.586011529466685,135.97565667880238,2.92232852101326
41,125_img_.png,1.5444130629818549,4.065970836762475,0.6477553902326185,39.4456365649488,227.3080371317585,8.467351439595223
42,12900.png,2.8159709558952577,1.474472976595793,0.24273142592385757,20.555430867832786,56.57902510855276,47.01389536827803
43,129_img_.png,2.4491245201937843,2.6001316157530256,0.40960712972933644,15.44854740657986,133.57639761829265,29.882842067298704
44,130_img_.png,2.6072800657369073,1.6279635396991838,0.5614098945972009,26.09978181082862,147.78970497555272,16.65168988188108
45,131_img_.png,2.398296871081185,1.376502892457904,0.5057065940341612,31.4607548090877,108.699594932175,11.713881166279316
46,133_img_.png,2.56434070927644,1.5034711731178982,0.5913836899227334,26.83720209528514,161.08678717013518,14.406323126355806
47,135_img_.png,2.5846261444681025,1.6600051949627697,0.47011770361220045,29.498522924291393,123.59503498011004,18.429862236777943
48,136_img_.png,2.8993186610237798,1.806233740686043,0.4638122181815409,21.914197219304803,109.16432323860366,39.02997539357604
49,137_img_.png,2.3573747269865923,2.844713814063917,0.522494425529929,30.884011149917473,160.90646248895325,19.101363998055458
50,138_img_.png,2.2506290348137283,2.144627670809346,0.41550522463961975,31.45594834486828,99.72273488800303,12.588360909918944
51,139_img_.png,2.754378810225667,0.7610118009630948,0.14885167451200365,18.2745418159999,54.09282711323957,127.99278659314865
52,13_img_.png,1.8758757743109837,1.4925524084423762,0.4421820035491141,43.436345099796505,126.41048625448266,43.84212758464483
53,1407.png,1.803187978709393,2.583157399373195,0.2824436719460437,36.81515149543932,79.18575404572971,22.0860032932957
54,140_img_.png,2.3963761348593007,2.2714762262816937,0.26379371286889214,16.560692374364294,89.14404438813445,47.0980296299507
55,141_img_.png,2.10747110222965,2.83895428630014,0.5446693001134215,33.988423356334614,151.55981994559764,7.43989873111248
56,142_img_.png,2.294627193886953,1.6774573468763954,0.14168552760637756,25.337946430397462,50.836423735193705,75.08424512141701
57,143_img_.png,2.64199804593035,1.889057354810205,0.3174897028646693,20.954812422152045,91.68368186106147,58.70728725305515
58,144_img_.png,2.770064349323696,1.313722342632722,0.5294743762032618,30.843061086632197,139.92722695255665,17.977493666410446
59,145_img_.png,3.373052480461303,0.7375736314792803,0.4894630271508028,22.400353753020923,106.76484746209051,42.18427750657002
60,146_img_.png,2.027314338354946,5.373558678120405,0.5681539140191725,38.8045907879829,193.70165728222494,10.28851073940595
61,148_img_.png,2.149749574846512,2.948107393794774,0.5695230062122332,34.92781276473121,168.66393029538506,12.193848452766737
62,1491.png,2.225536695718099,2.380927076635205,0.22364126131475823,33.056004700679544,71.36738831826399,47.43031367030409
